Hour=0, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.00625.
Hour=3385, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.0125.
Hour=3393, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.01875.
Hour=3399, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3400, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=3406, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=3407, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3422, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3432, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3448, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3455, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3473, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3479, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3496, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3502, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3520, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3527, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3555, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.0125.
Hour=3566, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.01875.
Hour=3569, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3575, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3591, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3599, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3615, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3616, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=3621, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=3623, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3638, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3640, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=3645, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=3646, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3662, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3672, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3686, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3688, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=3694, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=3696, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3712, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3718, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3723, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.0125.
Hour=3735, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.01875.
Hour=3736, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3742, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3746, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.0125.
Hour=3755, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.01875.
Hour=3760, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3767, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3784, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3792, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3807, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3808, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=3813, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=3816, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3830, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3839, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3854, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3857, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=3862, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=3864, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3876, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3886, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3889, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.0125.
Hour=3926, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.01875.
Hour=3927, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3936, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3949, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3951, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=3958, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=3961, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3974, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=3976, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=3982, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=3984, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=3998, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4009, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4018, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4022, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4024, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.0375.
Hour=4029, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.03125.
Hour=4030, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4034, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4041, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4047, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4048, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.0375.
Hour=4053, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.03125.
Hour=4055, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4058, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4065, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4070, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4071, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.0375.
Hour=4077, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.03125.
Hour=4078, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4097, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4103, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4104, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4114, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4121, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4126, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4128, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4142, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4143, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4150, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4152, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4167, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4168, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4175, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4177, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4190, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4191, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4198, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4201, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4210, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4216, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4221, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4223, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4249, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.0125.
Hour=4261, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.01875.
Hour=4263, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4271, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4285, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4288, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4294, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4297, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4308, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4312, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4318, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4320, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4331, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4335, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4336, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.0375.
Hour=4342, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.03125.
Hour=4343, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4346, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4353, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4359, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4361, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.0375.
Hour=4365, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.03125.
Hour=4367, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4382, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4384, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.0375.
Hour=4390, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.03125.
Hour=4391, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4407, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4408, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.0375.
Hour=4414, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.03125.
Hour=4415, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4431, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4439, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4441, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4452, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4455, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4457, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.0375.
Hour=4461, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.03125.
Hour=4462, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4465, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4474, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4487, Sec=900, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4503, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4511, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4513, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.0125.
Hour=4523, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.01875.
Hour=4528, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4535, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4539, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.0125.
Hour=4548, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.01875.
Hour=4551, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
Hour=4553, Sec=0, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.03125.
Hour=4558, Sec=2700, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.025.
Hour=4560, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED -1 TAPS TO 1.01875.
Hour=4574, Sec=1800, ControlIter=1, Element=Regulator.trans_addreg_rdt1844-rdt2155xx, Action= CHANGED 1 TAPS TO 1.025.
